pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
1.196.196.12,1,196,196,12,2.9,426702.4,5884791.7,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.196.196.13,1,196,196,13,9.0,426702.4,5884791.7,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.196.196.14,1,196,196,14,9.8,426702.4,5884791.7,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.197.197.8,1,197,197,8,6.9,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.197.197.9,1,197,197,9,0.95,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.197.197.10,1,197,197,10,1.0,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.197.197.11,1,197,197,11,0.11,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.197.197.12,1,197,197,12,4.2,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.197.197.13,1,197,197,13,9.0,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.197.197.14,1,197,197,14,10.9,426707.5,5884643.9,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.198.198.1,1,198,198,1,5.7,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277,1
1.198.198.2,1,198,198,2,4.52,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277,1
1.198.198.3,1,198,198,3,7.13,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277,1
1.198.198.4,1,198,198,4,23.12,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277,1
1.198.198.5,1,198,198,5,31.71,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277,1
1.198.198.6,1,198,198,6,21.51,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277,1
1.198.198.7,1,198,198,7,6.31,426722.5,5884576.6,21,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277,1
1.199.199.8,1,199,199,8,7.1,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.199.199.9,1,199,199,9,0.83,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.199.199.10,1,199,199,10,1.24,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.199.199.11,1,199,199,11,0.09,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.199.199.12,1,199,199,12,3.4,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.199.199.13,1,199,199,13,10.0,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.199.199.14,1,199,199,14,2.6,426726.8,5884736.5,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.200.200.1,1,200,200,1,14.82,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Clay,Cl,M%,DIN ISO 11277,1
1.200.200.2,1,200,200,2,5.08,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277,1
1.200.200.3,1,200,200,3,8.18,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277,1
1.200.200.4,1,200,200,4,10.06,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277,1
1.200.200.5,1,200,200,5,33.87,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277,1
1.200.200.6,1,200,200,6,20.08,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277,1
1.200.200.7,1,200,200,7,7.91,426727.1,5884737.0,21,21,2022-03-24,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277,1
1.201.201.8,1,201,201,8,5.9,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.201.201.9,1,201,201,9,0.93,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.201.201.10,1,201,201,10,0.93,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.201.201.11,1,201,201,11,0.1,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.201.201.12,1,201,201,12,5.3,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.201.201.13,1,201,201,13,13.0,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.201.201.14,1,201,201,14,11.6,426728.6,5884542.9,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.202.202.8,1,202,202,8,6.8,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.202.202.9,1,202,202,9,0.75,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.202.202.10,1,202,202,10,0.76,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.202.202.11,1,202,202,11,0.08,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.202.202.12,1,202,202,12,2.6,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.202.202.13,1,202,202,13,9.0,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.202.202.14,1,202,202,14,12.1,426742.7,5884795.5,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.203.203.8,1,203,203,8,5.5,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.203.203.9,1,203,203,9,0.88,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.203.203.10,1,203,203,10,0.89,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.203.203.11,1,203,203,11,0.1,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.203.203.12,1,203,203,12,3.0,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.203.203.13,1,203,203,13,12.0,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.203.203.14,1,203,203,14,6.7,426749.4,5884660.9,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.204.204.8,1,204,204,8,5.1,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.204.204.9,1,204,204,9,0.64,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.204.204.10,1,204,204,10,0.65,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.204.204.11,1,204,204,11,0.07,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.204.204.12,1,204,204,12,2.6,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.204.204.13,1,204,204,13,12.0,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.204.204.14,1,204,204,14,3.9,426757.4,5884769.2,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.205.205.8,1,205,205,8,6.5,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.205.205.9,1,205,205,9,0.87,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.205.205.10,1,205,205,10,0.88,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.205.205.11,1,205,205,11,0.09,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.205.205.12,1,205,205,12,2.3,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.205.205.13,1,205,205,13,9.0,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.205.205.14,1,205,205,14,12.0,426780.1,5884777.7,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.206.206.8,1,206,206,8,6.7,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.206.206.9,1,206,206,9,0.99,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.206.206.10,1,206,206,10,1.03,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.206.206.11,1,206,206,11,0.1,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.206.206.12,1,206,206,12,3.6,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.206.206.13,1,206,206,13,12.0,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.206.206.14,1,206,206,14,10.1,426784.7,5884812.7,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.207.207.8,1,207,207,8,6.5,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.207.207.9,1,207,207,9,0.96,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.207.207.10,1,207,207,10,0.96,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.207.207.11,1,207,207,11,0.1,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.207.207.12,1,207,207,12,2.5,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.207.207.13,1,207,207,13,16.0,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.207.207.14,1,207,207,14,9.5,426786.8,5884836.6,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.208.208.8,1,208,208,8,6.0,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.208.208.9,1,208,208,9,0.85,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.208.208.10,1,208,208,10,0.85,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.208.208.11,1,208,208,11,0.09,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.208.208.12,1,208,208,12,3.2,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.208.208.13,1,208,208,13,12.0,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.208.208.14,1,208,208,14,6.7,426786.8,5884922.6,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.209.209.8,1,209,209,8,6.6,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.209.209.9,1,209,209,9,1.06,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.209.209.10,1,209,209,10,1.07,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.209.209.11,1,209,209,11,0.11,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.209.209.12,1,209,209,12,7.3,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.209.209.13,1,209,209,13,11.0,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.209.209.14,1,209,209,14,5.4,426791.9,5884895.9,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.210.210.8,1,210,210,8,6.1,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.210.210.9,1,210,210,9,0.82,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.210.210.10,1,210,210,10,0.84,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.210.210.11,1,210,210,11,0.08,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.210.210.12,1,210,210,12,4.5,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.210.210.13,1,210,210,13,11.0,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.210.210.14,1,210,210,14,10.7,426801.5,5884627.6,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.211.211.8,1,211,211,8,6.8,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.211.211.9,1,211,211,9,0.96,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.211.211.10,1,211,211,10,0.97,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.211.211.11,1,211,211,11,0.1,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.211.211.12,1,211,211,12,4.4,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.211.211.13,1,211,211,13,13.0,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.211.211.14,1,211,211,14,11.5,426806.9,5884577.2,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.212.212.8,1,212,212,8,6.6,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.212.212.9,1,212,212,9,1.15,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.212.212.10,1,212,212,10,1.16,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.212.212.11,1,212,212,11,0.12,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.212.212.12,1,212,212,12,4.8,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.212.212.13,1,212,212,13,10.0,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.212.212.14,1,212,212,14,5.0,426824.5,5884940.1,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.213.213.8,1,213,213,8,5.4,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.213.213.9,1,213,213,9,0.73,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.213.213.10,1,213,213,10,0.73,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.213.213.11,1,213,213,11,0.08,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.213.213.12,1,213,213,12,3.2,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.213.213.13,1,213,213,13,11.0,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.213.213.14,1,213,213,14,6.7,426852.7,5884750.2,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.214.214.8,1,214,214,8,6.1,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.214.214.9,1,214,214,9,0.97,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.214.214.10,1,214,214,10,0.99,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.214.214.11,1,214,214,11,0.11,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.214.214.12,1,214,214,12,4.2,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.214.214.13,1,214,214,13,15.0,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.214.214.14,1,214,214,14,7.2,426876.2,5884832.3,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.215.215.8,1,215,215,8,6.4,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.215.215.9,1,215,215,9,0.99,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.215.215.10,1,215,215,10,1.0,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.215.215.11,1,215,215,11,0.11,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
1.215.215.12,1,215,215,12,6.3,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.215.215.13,1,215,215,13,14.0,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",1
1.215.215.14,1,215,215,14,5.1,426877.4,5884891.9,21,3,2018-07-26,2018-08-03,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,1
1.216.216.8,1,216,216,8,6.5,426879.2,5884624.7,21,3,2018-07-26,2018-08-03,soil pH,pH,,DIN ISO 10390,1
1.216.216.9,1,216,216,9,1.16,426879.2,5884624.7,21,3,2018-07-26,2018-08-03,Soil organic carbon,SOC,M%,DIN ISO 10694,1
1.216.216.10,1,216,216,10,1.2,426879.2,5884624.7,21,3,2018-07-26,2018-08-03,Total carbon,TC,M%,DIN ISO 10694,1
1.216.216.11,1,216,216,11,0.12,426879.2,5884624.7,21,3,2018-07-26,2018-08-03,Totoal nitrogen,TN,M%,DIN ISO 10694,1
